t,transmission:vector(camStationId) World.node[0].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camGenerationDeltaTime) World.node[0].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camStationId) World.node[1].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camGenerationDeltaTime) World.node[1].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camStationId) World.node[1].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camGenerationDeltaTime) World.node[1].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camStationId) World.node[0].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camGenerationDeltaTime) World.node[0].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camStationId) World.node[2].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camGenerationDeltaTime) World.node[2].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camStationId) World.node[2].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camGenerationDeltaTime) World.node[2].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camStationId) World.node[3].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camGenerationDeltaTime) World.node[3].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camStationId) World.node[3].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camGenerationDeltaTime) World.node[3].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camStationId) World.node[4].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camGenerationDeltaTime) World.node[4].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camStationId) World.node[4].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camGenerationDeltaTime) World.node[4].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camStationId) World.node[5].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camGenerationDeltaTime) World.node[5].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camStationId) World.node[5].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camGenerationDeltaTime) World.node[5].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camStationId) World.node[6].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camGenerationDeltaTime) World.node[6].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camStationId) World.node[6].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camGenerationDeltaTime) World.node[6].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camStationId) World.node[7].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camGenerationDeltaTime) World.node[7].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camStationId) World.node[7].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camGenerationDeltaTime) World.node[7].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camStationId) World.node[8].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camGenerationDeltaTime) World.node[8].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camStationId) World.node[8].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camGenerationDeltaTime) World.node[8].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596)
11.710408738281,,,158,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.710409126648,,,,,,,,,,,,,158,18456,,,,,,,,,,,,,,,,,,,,,,
11.710409218497,,,,,,,158,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.710409713017,,,,,,,,,,,,,,,,,,,,,158,18456,,,,,,,,,,,,,,
11.716868393521,,,229,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.716868893114,,,,,,,,,,,,,,,,,,,,,229,18456,,,,,,,,,,,,,,
11.716869091494,,,,,,,,,229,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.71686919564,,,,,,,,,,,,,,,,,229,18456,,,,,,,,,,,,,,,,,,
11.716869223667,,,,,,,229,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.719493003746,,,,,,,,,,,,,,,,,,,,,16,18456,,,,,,,,,,,,,,
11.719493140511,,,16,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.719493183343,,,,,,,,,16,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.719493223667,,,,,,,,,,,,,16,18456,,,,,,,,,,,,,,,,,,,,,,
11.719493278917,,,,,,,,,,,,,,,,,16,18456,,,,,,,,,,,,,,,,,,
11.774383454234,,,,,,,,,,,,,,,,,,,,,,,371,18456,,,,,,,,,,,,
11.834863893114,,,,,,,,,,,,,371,18456,,,,,,,,,,,,,,,,,,,,,,
11.834864003746,,,,,,,371,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.834864153372,,,371,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.834864677863,,,,,,,,,371,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.834864794647,,,,,,,,,,,,,,,,,371,18456,,,,,,,,,,,,,,,,,,
11.956660144846,,,,,,,,,,,,,,,229,18456,,,,,,,,,,,,,,,,,,,,
11.959284461639,16,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.009928035154,,,,,,,,,,,158,19456,,,,,,,,,,,,,,,,,,,,,,,,
12.010136175221,,,,,,,,,,,,,,,,,158,19456,,,,,,,,,,,,,,,,,,
12.010136678972,,,158,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.010137066696,,,,,,,,,,,,,158,19456,,,,,,,,,,,,,,,,,,,,,,
12.010137161771,,,,,,,158,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.010137660977,,,,,,,,,,,,,,,,,,,,,158,19456,,,,,,,,,,,,,,
12.017140392237,,,229,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.017140859398,,,,,,,,,,,,,,,,,,,,,229,18456,,,,,,,,,,,,,,
12.017141031542,,,,,,,,,229,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
12.017141141003,,,,,,,229,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.017141157934,,,,,,,,,,,,,,,,,229,18456,,,,,,,,,,,,,,,,,,
12.019764972531,,,,,,,,,,,,,,,,,,,,,16,18456,,,,,,,,,,,,,,
12.019765065965,,,16,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.019765126617,,,,,,,,,16,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
12.019765141003,,,,,,,,,,,,,16,18456,,,,,,,,,,,,,,,,,,,,,,
12.019765242011,,,,,,,,,,,,,,,,,16,18456,,,,,,,,,,,,,,,,,,
12.033739616163,,,,,87,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0342200084,,,,,,,,,,,,,87,19456,,,,,,,,,,,,,,,,,,,,,,
12.034220259981,,,,,,,,,87,19456,,,,,,,,,,,,,,,,,,,,,,,,,,
12.034220383091,,,,,,,,,,,,,,,,,87,19456,,,,,,,,,,,,,,,,,,
12.034220682128,,,,,,,87,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.034220747826,,,,,,,,,,,,,,,,,,,,,87,19456,,,,,,,,,,,,,,
12.056660144846,,,,,,,,,,,,,,,229,19456,,,,,,,,,,,,,,,,,,,,
12.059284461639,16,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.074383454234,,,,,,,,,,,,,,,,,,,,,,,371,19456,,,,,,,,,,,,
12.076868392237,,,229,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.076868859398,,,,,,,,,,,,,,,,,,,,,229,19456,,,,,,,,,,,,,,
12.076869031542,,,,,,,,,229,19456,,,,,,,,,,,,,,,,,,,,,,,,,,
12.076869141003,,,,,,,229,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.076869157934,,,,,,,,,,,,,,,,,229,19456,,,,,,,,,,,,,,,,,,
12.079492972531,,,,,,,,,,,,,,,,,,,,,16,19456,,,,,,,,,,,,,,
12.079493065965,,,16,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.079493126617,,,,,,,,,16,19456,,,,,,,,,,,,,,,,,,,,,,,,,,
12.079493141003,,,,,,,,,,,,,16,19456,,,,,,,,,,,,,,,,,,,,,,
12.079493242011,,,,,,,,,,,,,,,,,16,19456,,,,,,,,,,,,,,,,,,
12.096896176599,,,,,,,,,,,,,,,,,,,300,19456,,,,,,,,,,,,,,,,
12.134591859398,,,,,,,,,,,,,371,19456,,,,,,,,,,,,,,,,,,,,,,
12.134591972531,,,,,,,371,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.134592131663,,,371,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.134592625823,,,,,,,,,371,19456,,,,,,,,,,,,,,,,,,,,,,,,,,
12.134592765884,,,,,,,,,,,,,,,,,371,19456,,,,,,,,,,,,,,,,,,
12.156660144846,,,,,,,,,,,,,,,229,19456,,,,,,,,,,,,,,,,,,,,
12.157376140067,,,,,,,,,300,19456,,,,,,,,,,,,,,,,,,,,,,,,,,
12.157376766928,,,300,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.157377157934,,,,,,,,,,,,,300,19456,,,,,,,,,,,,,,,,,,,,,,
12.157377242011,,,,,,,300,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.157377765884,,,,,,,,,,,,,,,,,,,,,300,19456,,,,,,,,,,,,,,
12.159284461639,16,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.196868392237,,,229,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.196868859398,,,,,,,,,,,,,,,,,,,,,229,19456,,,,,,,,,,,,,,
12.196869031542,,,,,,,,,229,19456,,,,,,,,,,,,,,,,,,,,,,,,,,
12.196869141003,,,,,,,229,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.196869157934,,,,,,,,,,,,,,,,,229,19456,,,,,,,,,,,,,,,,,,
12.199492972531,,,,,,,,,,,,,,,,,,,,,16,19456,,,,,,,,,,,,,,
12.199493065965,,,16,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.199493126617,,,,,,,,,16,19456,,,,,,,,,,,,,,,,,,,,,,,,,,
12.199493141003,,,,,,,,,,,,,16,19456,,,,,,,,,,,,,,,,,,,,,,
12.199493242011,,,,,,,,,,,,,,,,,16,19456,,,,,,,,,,,,,,,,,,
12.256660144846,,,,,,,,,,,,,,,229,19456,,,,,,,,,,,,,,,,,,,,
12.259284461639,16,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.309928035154,,,,,,,,,,,158,19456,,,,,,,,,,,,,,,,,,,,,,,,
12.310408175221,,,,,,,,,,,,,,,,,158,19456,,,,,,,,,,,,,,,,,,
12.310408678972,,,158,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.310409066696,,,,,,,,,,,,,158,19456,,,,,,,,,,,,,,,,,,,,,,
12.310409161771,,,,,,,158,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.310409660977,,,,,,,,,,,,,,,,,,,,,158,19456,,,,,,,,,,,,,,
12.316868392237,,,229,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.316868859398,,,,,,,,,,,,,,,,,,,,,229,19456,,,,,,,,,,,,,,
12.316869031542,,,,,,,,,229,19456,,,,,,,,,,,,,,,,,,,,,,,,,,
12.316869141003,,,,,,,229,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.316869157934,,,,,,,,,,,,,,,,,229,19456,,,,,,,,,,,,,,,,,,
12.319492972531,,,,,,,,,,,,,,,,,,,,,16,19456,,,,,,,,,,,,,,
12.319493065965,,,16,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.319493126617,,,,,,,,,16,19456,,,,,,,,,,,,,,,,,,,,,,,,,,
12.319493141003,,,,,,,,,,,,,16,19456,,,,,,,,,,,,,,,,,,,,,,
12.319493242011,,,,,,,,,,,,,,,,,16,19456,,,,,,,,,,,,,,,,,,
12.356660144846,,,,,,,,,,,,,,,229,19456,,,,,,,,,,,,,,,,,,,,
12.359284461639,16,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.374383454234,,,,,,,,,,,,,,,,,,,,,,,371,19456,,,,,,,,,,,,
12.376868392237,,,229,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.376868859398,,,,,,,,,,,,,,,,,,,,,229,19456,,,,,,,,,,,,,,
12.376869031542,,,,,,,,,229,19456,,,,,,,,,,,,,,,,,,,,,,,,,,
12.376869141003,,,,,,,229,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.376869157934,,,,,,,,,,,,,,,,,229,19456,,,,,,,,,,,,,,,,,,
12.379492972531,,,,,,,,,,,,,,,,,,,,,16,19456,,,,,,,,,,,,,,
12.379493065965,,,16,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.379493126617,,,,,,,,,16,19456,,,,,,,,,,,,,,,,,,,,,,,,,,
12.379493141003,,,,,,,,,,,,,16,19456,,,,,,,,,,,,,,,,,,,,,,
12.379493242011,,,,,,,,,,,,,,,,,16,19456,,,,,,,,,,,,,,,,,,
12.434863859398,,,,,,,,,,,,,371,19456,,,,,,,,,,,,,,,,,,,,,,
12.434863972531,,,,,,,371,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.434864131663,,,371,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.434864625823,,,,,,,,,371,19456,,,,,,,,,,,,,,,,,,,,,,,,,,
12.434864765884,,,,,,,,,,,,,,,,,371,19456,,,,,,,,,,,,,,,,,,
12.609928035154,,,,,,,,,,,158,19456,,,,,,,,,,,,,,,,,,,,,,,,
12.610136175221,,,,,,,,,,,,,,,,,158,19456,,,,,,,,,,,,,,,,,,
12.610136678972,,,158,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.610137066696,,,,,,,,,,,,,158,19456,,,,,,,,,,,,,,,,,,,,,,
12.610137161771,,,,,,,158,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.610137660977,,,,,,,,,,,,,,,,,,,,,158,19456,,,,,,,,,,,,,,
12.674383454234,,,,,,,,,,,,,,,,,,,,,,,371,19456,,,,,,,,,,,,
12.733739616163,,,,,87,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.7342200084,,,,,,,,,,,,,87,19456,,,,,,,,,,,,,,,,,,,,,,
12.734220259981,,,,,,,,,87,19456,,,,,,,,,,,,,,,,,,,,,,,,,,
12.734220383091,,,,,,,,,,,,,,,,,87,19456,,,,,,,,,,,,,,,,,,
12.734220682128,,,,,,,87,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.734220747826,,,,,,,,,,,,,,,,,,,,,87,19456,,,,,,,,,,,,,,
12.734591859398,,,,,,,,,,,,,371,19456,,,,,,,,,,,,,,,,,,,,,,
12.734591972531,,,,,,,371,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.734592131663,,,371,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.734592625823,,,,,,,,,371,19456,,,,,,,,,,,,,,,,,,,,,,,,,,
12.734592765884,,,,,,,,,,,,,,,,,371,19456,,,,,,,,,,,,,,,,,,
12.796896176599,,,,,,,,,,,,,,,,,,,300,19456,,,,,,,,,,,,,,,,
12.857480442847,,,,,,,,,300,19456,,,,,,,,,,,,,,,,,,,,,,,,,,
12.857481069708,,,300,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.857481460714,,,,,,,,,,,,,300,19456,,,,,,,,,,,,,,,,,,,,,,
12.857481544791,,,,,,,300,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.857482068664,,,,,,,,,,,,,,,,,,,,,300,19456,,,,,,,,,,,,,,
12.909928035154,,,,,,,,,,,158,19456,,,,,,,,,,,,,,,,,,,,,,,,
12.910408175221,,,,,,,,,,,,,,,,,158,19456,,,,,,,,,,,,,,,,,,
12.910408678972,,,158,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.910409066696,,,,,,,,,,,,,158,19456,,,,,,,,,,,,,,,,,,,,,,
12.910409161771,,,,,,,158,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.910409660977,,,,,,,,,,,,,,,,,,,,,158,19456,,,,,,,,,,,,,,
12.974383454234,,,,,,,,,,,,,,,,,,,,,,,371,19456,,,,,,,,,,,,
13.009928035154,,,,,,,,,,,158,20456,,,,,,,,,,,,,,,,,,,,,,,,
13.030136157112,,,,,,,,,,,,,,,,,158,20456,,,,,,,,,,,,,,,,,,
13.030136584001,,,158,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.030136968756,,,,,,,,,,,,,158,20456,,,,,,,,,,,,,,,,,,,,,,
13.030137065735,,,,,,,158,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.030137565017,,,,,,,,,,,,,,,,,,,,,158,20456,,,,,,,,,,,,,,
13.033739616163,,,,,87,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.033948005391,,,,,,,,,,,,,87,20456,,,,,,,,,,,,,,,,,,,,,,
13.033948200164,,,,,,,,,87,20456,,,,,,,,,,,,,,,,,,,,,,,,,,
13.033948340216,,,,,,,,,,,,,,,,,87,20456,,,,,,,,,,,,,,,,,,
13.033948605601,,,,,,,87,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.033948721199,,,,,,,,,,,,,,,,,,,,,87,20456,,,,,,,,,,,,,,
13.034863819202,,,,,,,,,,,,,371,19456,,,,,,,,,,,,,,,,,,,,,,
13.034863933651,,,,,,,371,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.034864105036,,,371,19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.034864565017,,,,,,,,,371,19456,,,,,,,,,,,,,,,,,,,,,,,,,,
13.034864722121,,,,,,,,,,,,,,,,,371,19456,,,,,,,,,,,,,,,,,,
13.056660144846,,,,,,,,,,,,,,,229,20456,,,,,,,,,,,,,,,,,,,,
13.059284461639,16,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.074383454234,,,,,,,,,,,,,,,,,,,,,,,371,20456,,,,,,,,,,,,
13.094591819202,,,,,,,,,,,,,371,20456,,,,,,,,,,,,,,,,,,,,,,
13.094591933651,,,,,,,371,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.094592105036,,,371,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.094592565017,,,,,,,,,371,20456,,,,,,,,,,,,,,,,,,,,,,,,,,
13.094592722121,,,,,,,,,,,,,,,,,371,20456,,,,,,,,,,,,,,,,,,
13.096896176599,,,,,,,,,,,,,,,,,,,300,20456,,,,,,,,,,,,,,,,
13.109928035154,,,,,,,,,,,158,20456,,,,,,,,,,,,,,,,,,,,,,,,
13.117140389228,,,229,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.117140819202,,,,,,,,,,,,,,,,,,,,,229,20456,,,,,,,,,,,,,,
13.117140968756,,,,,,,,,229,20456,,,,,,,,,,,,,,,,,,,,,,,,,,
13.117141050244,,,,,,,229,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.11714111234,,,,,,,,,,,,,,,,,229,20456,,,,,,,,,,,,,,,,,,
13.119764933651,,,,,,,,,,,,,,,,,,,,,16,20456,,,,,,,,,,,,,,
13.119764989438,,,16,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.119765050244,,,,,,,,,,,,,16,20456,,,,,,,,,,,,,,,,,,,,,,
13.119765065735,,,,,,,,,16,20456,,,,,,,,,,,,,,,,,,,,,,,,,,
13.119765196167,,,,,,,,,,,,,,,,,16,20456,,,,,,,,,,,,,,,,,,
13.150136157112,,,,,,,,,,,,,,,,,158,20456,,,,,,,,,,,,,,,,,,
13.150136584001,,,158,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.150136968756,,,,,,,,,,,,,158,20456,,,,,,,,,,,,,,,,,,,,,,
13.150137065735,,,,,,,158,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.150137565017,,,,,,,,,,,,,,,,,,,,,158,20456,,,,,,,,,,,,,,
13.157104157112,,,,,,,,,300,20456,,,,,,,,,,,,,,,,,,,,,,,,,,
13.157104724053,,,300,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.15710511234,,,,,,,,,,,,,300,20456,,,,,,,,,,,,,,,,,,,,,,
13.157105196167,,,,,,,300,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.157105722121,,,,,,,,,,,,,,,,,,,,,300,20456,,,,,,,,,,,,,,
13.174383454234,,,,,,,,,,,,,,,,,,,,,,,371,20456,,,,,,,,,,,,
13.209928035154,,,,,,,,,,,158,20456,,,,,,,,,,,,,,,,,,,,,,,,
13.214591819202,,,,,,,,,,,,,371,20456,,,,,,,,,,,,,,,,,,,,,,
13.214591933651,,,,,,,371,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.214592105036,,,371,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.214592565017,,,,,,,,,371,20456,,,,,,,,,,,,,,,,,,,,,,,,,,
13.214592722121,,,,,,,,,,,,,,,,,371,20456,,,,,,,,,,,,,,,,,,
13.270136157112,,,,,,,,,,,,,,,,,158,20456,,,,,,,,,,,,,,,,,,
13.270136584001,,,158,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.270136968756,,,,,,,,,,,,,158,20456,,,,,,,,,,,,,,,,,,,,,,
13.270137065735,,,,,,,158,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.270137565017,,,,,,,,,,,,,,,,,,,,,158,20456,,,,,,,,,,,,,,
13.274383454234,,,,,,,,,,,,,,,,,,,,,,,371,20456,,,,,,,,,,,,
13.309928035154,,,,,,,,,,,158,20456,,,,,,,,,,,,,,,,,,,,,,,,
13.330136157112,,,,,,,,,,,,,,,,,158,20456,,,,,,,,,,,,,,,,,,
13.330136584001,,,158,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.330136968756,,,,,,,,,,,,,158,20456,,,,,,,,,,,,,,,,,,,,,,
13.330137065735,,,,,,,158,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.330137565017,,,,,,,,,,,,,,,,,,,,,158,20456,,,,,,,,,,,,,,
13.333739616163,,,,,87,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.334220005391,,,,,,,,,,,,,87,20456,,,,,,,,,,,,,,,,,,,,,,
13.334220200164,,,,,,,,,87,20456,,,,,,,,,,,,,,,,,,,,,,,,,,
13.334220340216,,,,,,,,,,,,,,,,,87,20456,,,,,,,,,,,,,,,,,,
13.334220605601,,,,,,,87,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.334220721199,,,,,,,,,,,,,,,,,,,,,87,20456,,,,,,,,,,,,,,
13.334721540401,,,,,,,,,,,,,371,20456,,,,,,,,,,,,,,,,,,,,,,
13.33472165485,,,,,,,371,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.334721826235,,,371,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.334722286216,,,,,,,,,371,20456,,,,,,,,,,,,,,,,,,,,,,,,,,
13.33472244332,,,,,,,,,,,,,,,,,371,20456,,,,,,,,,,,,,,,,,,
13.374383454234,,,,,,,,,,,,,,,,,,,,,,,371,20456,,,,,,,,,,,,
13.394591819202,,,,,,,,,,,,,371,20456,,,,,,,,,,,,,,,,,,,,,,
13.394591933651,,,,,,,371,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.394592105036,,,371,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.394592565017,,,,,,,,,371,20456,,,,,,,,,,,,,,,,,,,,,,,,,,
13.394592722121,,,,,,,,,,,,,,,,,371,20456,,,,,,,,,,,,,,,,,,
13.396896176599,,,,,,,,,,,,,,,,,,,300,20456,,,,,,,,,,,,,,,,
13.457506414298,,,,,,,,,300,20456,,,,,,,,,,,,,,,,,,,,,,,,,,
13.457506981239,,,300,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.457507369526,,,,,,,,,,,,,300,20456,,,,,,,,,,,,,,,,,,,,,,
13.457507453353,,,,,,,300,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.457507979307,,,,,,,,,,,,,,,,,,,,,300,20456,,,,,,,,,,,,,,
13.633739616163,,,,,87,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.633948005391,,,,,,,,,,,,,87,20456,,,,,,,,,,,,,,,,,,,,,,
13.633948200164,,,,,,,,,87,20456,,,,,,,,,,,,,,,,,,,,,,,,,,
13.633948340216,,,,,,,,,,,,,,,,,87,20456,,,,,,,,,,,,,,,,,,
13.633948605601,,,,,,,87,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.633948721199,,,,,,,,,,,,,,,,,,,,,87,20456,,,,,,,,,,,,,,
13.696896176599,,,,,,,,,,,,,,,,,,,300,20456,,,,,,,,,,,,,,,,
13.756660144846,,,,,,,,,,,,,,,229,20456,,,,,,,,,,,,,,,,,,,,
13.757273414298,,,,,,,,,300,20456,,,,,,,,,,,,,,,,,,,,,,,,,,
13.757273981239,,,300,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.757274369526,,,,,,,,,,,,,300,20456,,,,,,,,,,,,,,,,,,,,,,
13.757274453353,,,,,,,300,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.757274979307,,,,,,,,,,,,,,,,,,,,,300,20456,,,,,,,,,,,,,,
13.759284461639,16,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.817140389228,,,229,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.817140819202,,,,,,,,,,,,,,,,,,,,,229,20456,,,,,,,,,,,,,,
13.817140968756,,,,,,,,,229,20456,,,,,,,,,,,,,,,,,,,,,,,,,,
13.817141050244,,,,,,,229,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.81714111234,,,,,,,,,,,,,,,,,229,20456,,,,,,,,,,,,,,,,,,
13.819764933651,,,,,,,,,,,,,,,,,,,,,16,20456,,,,,,,,,,,,,,
13.819764989438,,,16,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.819765050244,,,,,,,,,,,,,16,20456,,,,,,,,,,,,,,,,,,,,,,
13.819765065735,,,,,,,,,16,20456,,,,,,,,,,,,,,,,,,,,,,,,,,
13.819765196167,,,,,,,,,,,,,,,,,16,20456,,,,,,,,,,,,,,,,,,
13.933739616163,,,,,87,20456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.934220005391,,,,,,,,,,,,,87,20456,,,,,,,,,,,,,,,,,,,,,,
13.934220200164,,,,,,,,,87,20456,,,,,,,,,,,,,,,,,,,,,,,,,,
13.934220340216,,,,,,,,,,,,,,,,,87,20456,,,,,,,,,,,,,,,,,,
